"index","corpus","source_relpath","source_ai","reference_png","source_size_bytes","source_sha256_before","source_sha256_after","override_scale_percent","override_reason","status","applied_scale_percent","output_ai","output_png","output_ai_sha256","output_png_sha256","audit_json","attempts","last_error"
"179","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_5.png","156933","ce8b417ac5f0fd3e950e714eac773380417a85b4c8d49ef3e9d5e426d8d051db","","","","PENDING","","","","","","","0",""
"180","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_6.png","297518","2de19a929fd005799be7f8a52190ed7580f49647a9c3f3652ea445d0c38f9c6f","","","","PENDING","","","","","","","0",""
"181","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et5_6.png","296842","9c67d74b7ef4f606935da2d51d873accb7dc08050d4b6dc3529ffbee6e268cc8","","","","PENDING","","","","","","","0",""
"182","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et6_1.png","272331","ea85c9d4e9f23665c3b3e7bb3c6fc9ccfb329d06ec60a045a3e5958a7c33df54","","","","PENDING","","","","","","","0",""
"183","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et6_6.png","312044","4d15241106e056f78f45310d8fb68f2781703dee8890b21041abe056f31150c5","","","","PENDING","","","","","","","0",""
"184","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et1,4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et1,4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et1,4_1.png","172508","4ff974bbae78d3673e99589358ef4fd3d97fc729d3924d586916da99629af7b8","","","","PENDING","","","","","","","0",""
"185","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et1_2.png","187892","632d0cc942da8d054f8bbbf026ab48395ca0b4d63d0f72152d61ed06a62d1771","","","","PENDING","","","","","","","0",""
"186","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et1_3.png","173807","f6c3c738077b31400c56a43b93ab07e5c9946b390e6a844fac01d7b2b8fe40d9","","","","PENDING","","","","","","","0",""
"187","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et1_4.png","173994","4e19d057f0ee671b582c0dc7b8afbcd9b92def432e6c956ffc7f7c32b22ad139","","","","PENDING","","","","","","","0",""
"188","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et1_5.png","207501","a63efdd041f75dec228e619b47018925f68fe2b2dd9b48caf3f27f5cdfaf3271","","","","PENDING","","","","","","","0",""
"189","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et2,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2,5_2.png","171082","037a572577ca3de1c74bb49c4ee2ec94d0a88f8e45b2b4a49dc6884c54353e86","","","","PENDING","","","","","","","0",""
"190","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et2,6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2,6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2,6_4.png","205748","9423fab096b2080668819be8c279ee172c72f492b414ba6f4b61191dc5285f64","","","","PENDING","","","","","","","0",""
"191","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et2_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_1.png","172290","80bcf11328c39ad80c3a9f03cd1779723a57bf86ff49471de438507fd05b59f2","","","","PENDING","","","","","","","0",""
"192","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_3.png","197486","c1d2fb47593ccf8b1274ef1c8fdad1a431a712aeb3d0e6a51f837b2eeb60866d","","","","PENDING","","","","","","","0",""
"193","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_5.png","209521","2422023ac83a062e4bace1469969211b87830a5d2278b31926f808d69e52a967","","","","PENDING","","","","","","","0",""
"194","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et2_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_6.png","223409","b6feffcd38cf492f583be2c4a24321117fd69e03b66df0c6af37eb924ed7bc70","","","","PENDING","","","","","","","0",""
"195","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_1.png","171786","efbe229ddf142114d762689a194caddb92ddcb13425b427303e2d6da529f0ff2","","","","PENDING","","","","","","","0",""
"196","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_3.png","200068","0c9adb6270c8f0f6f3fd4dcd425493218ea4a0e747a4552f467d0f15ce48079e","","","","PENDING","","","","","","","0",""
"197","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_4.png","202155","95530577dcabd639e1b5962f37288aa673802bee703bbeb1d7e40b40cf486b48","","","","PENDING","","","","","","","0",""
"198","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_5.png","205086","a1ca669b0b57419366c1188b1f562e835c3dfeba411a2d791f9c0380f8096074","","","","PENDING","","","","","","","0",""
"199","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et3,5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_6.png","228662","153611d8b0daea44341e46bc4d8d05abe920c0cc99a84020f7e0869dc67caec1","","","","PENDING","","","","","","","0",""
"200","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et3,6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,6_2.png","171596","1ad982fe58e5340fd6ae7cf4185e471bc6a8d8736e15f2087dfd31533d3f08ee","","","","PENDING","","","","","","","0",""
"201","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_2.png","174805","eee9f2a0ff8abe0b3fd8dc91585e342f6d7e5e6ef90f4488a6da5dd6acb3f502","","","","PENDING","","","","","","","0",""
"202","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_3.png","201981","fb6d6ccadd6c9d127ae4e6438efd1a5ef0f7a2442845fa50524723963a602178","","","","PENDING","","","","","","","0",""
"203","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_4.png","202400","ded51f3ae7f99b68d237d05e6c45d3af1b1249f9524cf96b3bdab624a605a0d7","","","","PENDING","","","","","","","0",""
"204","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_5.png","205272","ee22f5f546e4ba07a8866d792399fce8a70d18a3f1bff00d7b5768faa67c9e18","","","","PENDING","","","","","","","0",""
"205","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_6.png","228024","a2209d4a9c64088e291e5832af00c8b3776b0d235b0d3e43a7b5439bcf988ff3","","","","PENDING","","","","","","","0",""
"206","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et6_1.png","175181","7afc76e1e8703cdbfe9eb2ac2da99189341bac345a1d9d1e4654b76ca1b8cce2","","","","PENDING","","","","","","","0",""
"207","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et6_3.png","199201","1606a95180f08638a58c8858d89283398c2fb0c58d72b14217240f016fcd7c63","","","","PENDING","","","","","","","0",""
"208","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et6_5.png","209126","60ae215e26a72865423120a5bc08ae2e5ec56a25a9e41db84cff795eb735b8c7","","","","PENDING","","","","","","","0",""
"209","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s7_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et6_6.png","228050","671160bb94fa8a31481a052cd424d9c8e6b1f52bd3adf09f952d38ee803a8cf1","","","","PENDING","","","","","","","0",""
"210","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et1_1.png","206618","60e4be773478ef42b5abefc9cd27e58423e3b33fde1fffc0636d23ce0b87ce6c","","","","PENDING","","","","","","","0",""
"211","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et1_2.png","237025","72accf6516636cc5f3ee9f0f9ac42b540dad414158c4d2e0cf2dad39a5d31eb3","","","","PENDING","","","","","","","0",""
"212","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et1_3.png","279534","ad19978201b71aeb9e4a02c60f60200926889988dbdd827a60b40adf0e89188d","","","","PENDING","","","","","","","0",""
"213","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et2,6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2,6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2,6_1.png","173527","7a8b51fa09dc5d92b57c32c353ee9b8f3666ad3d0f9f86f19864279ded061680","","","","PENDING","","","","","","","0",""
"214","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et2,6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2,6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2,6_2.png","143459","cf0b7055401fa52da55ae400b2d9f96d9e94f602e659d27914aa2c59cb881ad8","","","","PENDING","","","","","","","0",""
"215","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_3.png","199376","3953c2b854ff7d3f8bd75829e48262e1489d0a665672f345a4868f70edb09cb8","","","","PENDING","","","","","","","0",""
"216","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et2_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_4.png","208726","8494fe1a2e92ab98807abf7820e1761c9278592d0f8793340448f72601ad4fd7","","","","PENDING","","","","","","","0",""
"217","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_5.png","239608","b9c102bfe9013c43c8a2870a8542e3c076e6d76bad51b2c18dfd35b2ce0868cc","","","","PENDING","","","","","","","0",""
"218","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et2_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_6.png","207331","d720245de7fe0d8a2a167d2b616bd603bcb2b5bbe267c0f69e063361daf61f7b","","","","PENDING","","","","","","","0",""
"219","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3,5_1.png","175032","1047c47cdfc751dbcead82b688f42be82d167517f26ce293afe9fb99aeaf5e07","","","","PENDING","","","","","","","0",""
"220","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3,5_2.png","143426","25215302edca2146c40a29e540c8731b23502e009bbc20756de60fdab801e204","","","","PENDING","","","","","","","0",""
"221","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3,5_4.png","203813","3f75a1cd56ed884c45599970ab1ad02f0f5185225b99a15b7d085acbed40f17d","","","","PENDING","","","","","","","0",""
"222","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et3,5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3,5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3,5_6.png","205177","db3639e38a98902691940124a87acd46e917a18e0c66fa29df6c8609df55eb9c","","","","PENDING","","","","","","","0",""
"223","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et3_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3_3.png","193857","7f651c53eba60416017dc461398c24df718e4ec2c7d4cc29ff0875a217148424","","","","PENDING","","","","","","","0",""
"224","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_1.png","178902","f56ddf8cc464ae005756614dc626cc3027cfa5404690fe1b4ff9d97f2ad5f802","","","","PENDING","","","","","","","0",""
"225","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_2.png","143233","7ca2674e210633806a47709d9c74db46ea3f8de97f529e500ff1399b97c45dd5","","","","PENDING","","","","","","","0",""
